Value,test,year,month
114400,78753,1999,10
114800,78753,1999,11
115400,78753,1999,12
115900,78753,2000,1
116500,78753,2000,2
117000,78753,2000,3
117600,78753,2000,4
118100,78753,2000,5
118700,78753,2000,6
119200,78753,2000,7
119800,78753,2000,8
120400,78753,2000,9
121100,78753,2000,10
121800,78753,2000,11
122500,78753,2000,12
123100,78753,2001,1
123600,78753,2001,2
124200,78753,2001,3
124600,78753,2001,4
124900,78753,2001,5
125200,78753,2001,6
125400,78753,2001,7
125600,78753,2001,8
125700,78753,2001,9
125800,78753,2001,10
125900,78753,2001,11
126100,78753,2001,12
126300,78753,2002,1
126500,78753,2002,2
126800,78753,2002,3
127100,78753,2002,4
127400,78753,2002,5
127600,78753,2002,6
127900,78753,2002,7
128100,78753,2002,8
128400,78753,2002,9
128700,78753,2002,10
128900,78753,2002,11
129000,78753,2002,12
128800,78753,2003,1
128500,78753,2003,2
128300,78753,2003,3
128100,78753,2003,4
127900,78753,2003,5
127600,78753,2003,6
127200,78753,2003,7
126600,78753,2003,8
126000,78753,2003,9
125600,78753,2003,10
125300,78753,2003,11
125200,78753,2003,12
125300,78753,2004,1
125500,78753,2004,2
125800,78753,2004,3
126000,78753,2004,4
126200,78753,2004,5
126400,78753,2004,6
126800,78753,2004,7
127200,78753,2004,8
127500,78753,2004,9
127700,78753,2004,10
127700,78753,2004,11
127800,78753,2004,12
128000,78753,2005,1
128200,78753,2005,2
128500,78753,2005,3
128800,78753,2005,4
129200,78753,2005,5
129600,78753,2005,6
129800,78753,2005,7
130000,78753,2005,8
130300,78753,2005,9
130600,78753,2005,10
131000,78753,2005,11
131600,78753,2005,12
132200,78753,2006,1
132900,78753,2006,2
133600,78753,2006,3
134300,78753,2006,4
135000,78753,2006,5
135700,78753,2006,6
136400,78753,2006,7
136900,78753,2006,8
137200,78753,2006,9
137400,78753,2006,10
137400,78753,2006,11
137300,78753,2006,12
137100,78753,2007,1
137100,78753,2007,2
137100,78753,2007,3
137100,78753,2007,4
137400,78753,2007,5
137900,78753,2007,6
138500,78753,2007,7
139200,78753,2007,8
139800,78753,2007,9
140400,78753,2007,10
141000,78753,2007,11
141400,78753,2007,12
141700,78753,2008,1
141700,78753,2008,2
141300,78753,2008,3
140600,78753,2008,4
139600,78753,2008,5
138500,78753,2008,6
137500,78753,2008,7
136800,78753,2008,8
136300,78753,2008,9
135800,78753,2008,10
135500,78753,2008,11
135100,78753,2008,12
135000,78753,2009,1
134900,78753,2009,2
134800,78753,2009,3
134500,78753,2009,4
134200,78753,2009,5
133900,78753,2009,6
134000,78753,2009,7
134400,78753,2009,8
135200,78753,2009,9
136100,78753,2009,10
137000,78753,2009,11
137800,78753,2009,12
138500,78753,2010,1
138600,78753,2010,2
139100,78753,2010,3
140000,78753,2010,4
140700,78753,2010,5
141200,78753,2010,6
141600,78753,2010,7
141400,78753,2010,8
141100,78753,2010,9
140500,78753,2010,10
139600,78753,2010,11
138700,78753,2010,12
137700,78753,2011,1
136200,78753,2011,2
135200,78753,2011,3
134500,78753,2011,4
133700,78753,2011,5
133000,78753,2011,6
132400,78753,2011,7
131500,78753,2011,8
130500,78753,2011,9
130000,78753,2011,10
129500,78753,2011,11
128900,78753,2011,12
128400,78753,2012,1
128600,78753,2012,2
128800,78753,2012,3
128700,78753,2012,4
128300,78753,2012,5
128000,78753,2012,6
128300,78753,2012,7
128700,78753,2012,8
128700,78753,2012,9
129200,78753,2012,10
130500,78753,2012,11
132200,78753,2012,12
133500,78753,2013,1
134700,78753,2013,2
135600,78753,2013,3
136600,78753,2013,4
137700,78753,2013,5
138800,78753,2013,6
139900,78753,2013,7
141400,78753,2013,8
142900,78753,2013,9
143900,78753,2013,10
144400,78753,2013,11
145200,78753,2013,12
146400,78753,2014,1
147900,78753,2014,2
148700,78753,2014,3
148800,78753,2014,4
149100,78753,2014,5
149300,78753,2014,6
149400,78753,2014,7
150400,78753,2014,8
152500,78753,2014,9
154900,78753,2014,10
156900,78753,2014,11
157800,78753,2014,12
158100,78753,2015,1
158500,78753,2015,2
159400,78753,2015,3
161400,78753,2015,4
164500,78753,2015,5
168000,78753,2015,6
170900,78753,2015,7
172700,78753,2015,8
173500,78753,2015,9
173600,78753,2015,10
173900,78753,2015,11
174700,78753,2015,12
176500,78753,2016,1
179100,78753,2016,2
181500,78753,2016,3
184200,78753,2016,4
188200,78753,2016,5
192300,78753,2016,6
195700,78753,2016,7
199100,78753,2016,8
201900,78753,2016,9
204600,78753,2016,10
206700,78753,2016,11
208300,78753,2016,12
210000,78753,2017,1
211800,78753,2017,2
213900,78753,2017,3
216200,78753,2017,4
218700,78753,2017,5
221000,78753,2017,6
222600,78753,2017,7
223300,78753,2017,8
224000,78753,2017,9
223600,78753,2017,10
223600,78753,2017,11
225300,78753,2017,12
227300,78753,2018,1
228800,78753,2018,2
231500,78753,2018,3
233500,78753,2018,4
133100,78754,1996,4
132900,78754,1996,5
132800,78754,1996,6
132600,78754,1996,7
132500,78754,1996,8
132500,78754,1996,9
132400,78754,1996,10
132500,78754,1996,11
132600,78754,1996,12
132700,78754,1997,1
132800,78754,1997,2
132900,78754,1997,3
133000,78754,1997,4
133100,78754,1997,5
133200,78754,1997,6
133300,78754,1997,7
133300,78754,1997,8
133300,78754,1997,9
133200,78754,1997,10
133200,78754,1997,11
133000,78754,1997,12
132800,78754,1998,1
132600,78754,1998,2
132400,78754,1998,3
132100,78754,1998,4
131900,78754,1998,5
131800,78754,1998,6
131800,78754,1998,7
131800,78754,1998,8
132000,78754,1998,9
132400,78754,1998,10
132800,78754,1998,11
133300,78754,1998,12
133800,78754,1999,1
134400,78754,1999,2
134900,78754,1999,3
135500,78754,1999,4
136100,78754,1999,5
136800,78754,1999,6
137400,78754,1999,7
138000,78754,1999,8
138600,78754,1999,9
139200,78754,1999,10
139700,78754,1999,11
140200,78754,1999,12
140600,78754,2000,1
140900,78754,2000,2
141200,78754,2000,3
141500,78754,2000,4
141800,78754,2000,5
142100,78754,2000,6
142500,78754,2000,7
142900,78754,2000,8
143300,78754,2000,9
143800,78754,2000,10
144200,78754,2000,11
144600,78754,2000,12
145000,78754,2001,1
145400,78754,2001,2
145700,78754,2001,3
146000,78754,2001,4
146400,78754,2001,5
146800,78754,2001,6
147100,78754,2001,7
147400,78754,2001,8
147800,78754,2001,9
148200,78754,2001,10
148500,78754,2001,11
148700,78754,2001,12
148800,78754,2002,1
148800,78754,2002,2
148800,78754,2002,3
148600,78754,2002,4
148600,78754,2002,5
148600,78754,2002,6
148700,78754,2002,7
148700,78754,2002,8
148800,78754,2002,9
149000,78754,2002,10
149200,78754,2002,11
149400,78754,2002,12
149600,78754,2003,1
149700,78754,2003,2
149800,78754,2003,3
149900,78754,2003,4
149900,78754,2003,5
149800,78754,2003,6
149700,78754,2003,7
149500,78754,2003,8
149100,78754,2003,9
148600,78754,2003,10
148200,78754,2003,11
147700,78754,2003,12
147400,78754,2004,1
147400,78754,2004,2
147700,78754,2004,3
148300,78754,2004,4
149100,78754,2004,5
150000,78754,2004,6
151100,78754,2004,7
152100,78754,2004,8
153200,78754,2004,9
154200,78754,2004,10
155300,78754,2004,11
156400,78754,2004,12
157600,78754,2005,1
159000,78754,2005,2
160400,78754,2005,3
161700,78754,2005,4
162600,78754,2005,5
162900,78754,2005,6
163000,78754,2005,7
162700,78754,2005,8
162300,78754,2005,9
161700,78754,2005,10
161400,78754,2005,11
161400,78754,2005,12
161700,78754,2006,1
162100,78754,2006,2
162600,78754,2006,3
163000,78754,2006,4
163300,78754,2006,5
163500,78754,2006,6
163600,78754,2006,7
163500,78754,2006,8
163600,78754,2006,9
163800,78754,2006,10
164100,78754,2006,11
164600,78754,2006,12
165200,78754,2007,1
165900,78754,2007,2
166800,78754,2007,3
167800,78754,2007,4
169300,78754,2007,5
171300,78754,2007,6
173800,78754,2007,7
176400,78754,2007,8
178900,78754,2007,9
181100,78754,2007,10
182900,78754,2007,11
184000,78754,2007,12
184200,78754,2008,1
183800,78754,2008,2
182600,78754,2008,3
180900,78754,2008,4
179000,78754,2008,5
177300,78754,2008,6
176200,78754,2008,7
175600,78754,2008,8
175300,78754,2008,9
174700,78754,2008,10
174100,78754,2008,11
173600,78754,2008,12
173000,78754,2009,1
172600,78754,2009,2
172200,78754,2009,3
171900,78754,2009,4
171600,78754,2009,5
171400,78754,2009,6
171200,78754,2009,7
171100,78754,2009,8
171000,78754,2009,9
170900,78754,2009,10
170900,78754,2009,11
171400,78754,2009,12
171600,78754,2010,1
171300,78754,2010,2
171200,78754,2010,3
171700,78754,2010,4
171900,78754,2010,5
172200,78754,2010,6
172700,78754,2010,7
172700,78754,2010,8
172000,78754,2010,9
171500,78754,2010,10
170900,78754,2010,11
170100,78754,2010,12
168900,78754,2011,1
168000,78754,2011,2
167700,78754,2011,3
167800,78754,2011,4
166800,78754,2011,5
164200,78754,2011,6
160600,78754,2011,7
157200,78754,2011,8
155400,78754,2011,9
154600,78754,2011,10
153800,78754,2011,11
153200,78754,2011,12
154000,78754,2012,1
155200,78754,2012,2
155100,78754,2012,3
154000,78754,2012,4
153900,78754,2012,5
154800,78754,2012,6
156300,78754,2012,7
158000,78754,2012,8
159100,78754,2012,9
160100,78754,2012,10
161500,78754,2012,11
162700,78754,2012,12
163400,78754,2013,1
163600,78754,2013,2
163900,78754,2013,3
164600,78754,2013,4
165900,78754,2013,5
167400,78754,2013,6
168800,78754,2013,7
170100,78754,2013,8
171200,78754,2013,9
171900,78754,2013,10
172700,78754,2013,11
173200,78754,2013,12
173800,78754,2014,1
174800,78754,2014,2
175900,78754,2014,3
177000,78754,2014,4
178400,78754,2014,5
180300,78754,2014,6
181900,78754,2014,7
183200,78754,2014,8
184500,78754,2014,9
185500,78754,2014,10
186200,78754,2014,11
186800,78754,2014,12
187400,78754,2015,1
188200,78754,2015,2
189200,78754,2015,3
190500,78754,2015,4
191700,78754,2015,5
192200,78754,2015,6
192700,78754,2015,7
193900,78754,2015,8
195000,78754,2015,9
195400,78754,2015,10
196500,78754,2015,11
198200,78754,2015,12
200000,78754,2016,1
201500,78754,2016,2
203100,78754,2016,3
205000,78754,2016,4
207200,78754,2016,5
210600,78754,2016,6
214000,78754,2016,7
217000,78754,2016,8
219800,78754,2016,9
222900,78754,2016,10
224700,78754,2016,11
226200,78754,2016,12
228000,78754,2017,1
229600,78754,2017,2
230700,78754,2017,3
231900,78754,2017,4
233400,78754,2017,5
234700,78754,2017,6
235400,78754,2017,7
235700,78754,2017,8
236000,78754,2017,9
236000,78754,2017,10
235800,78754,2017,11
235500,78754,2017,12
235000,78754,2018,1
235600,78754,2018,2
238100,78754,2018,3
240200,78754,2018,4
200100,78756,1996,4
200500,78756,1996,5
200900,78756,1996,6
201300,78756,1996,7
201700,78756,1996,8
201900,78756,1996,9
201900,78756,1996,10
201800,78756,1996,11
201500,78756,1996,12
201200,78756,1997,1
200500,78756,1997,2
199600,78756,1997,3
198600,78756,1997,4
197800,78756,1997,5
197100,78756,1997,6
196400,78756,1997,7
195900,78756,1997,8
195400,78756,1997,9
195000,78756,1997,10
194700,78756,1997,11
194600,78756,1997,12
194600,78756,1998,1
194700,78756,1998,2
194900,78756,1998,3
195400,78756,1998,4
196200,78756,1998,5
197300,78756,1998,6
198800,78756,1998,7
200700,78756,1998,8
202700,78756,1998,9
204900,78756,1998,10
207400,78756,1998,11
210300,78756,1998,12
213400,78756,1999,1
216400,78756,1999,2
219700,78756,1999,3
223400,78756,1999,4
227400,78756,1999,5
231800,78756,1999,6
236400,78756,1999,7
241100,78756,1999,8
245800,78756,1999,9
250300,78756,1999,10
254600,78756,1999,11
258800,78756,1999,12
262700,78756,2000,1
266100,78756,2000,2
269100,78756,2000,3
272000,78756,2000,4
274800,78756,2000,5
277500,78756,2000,6
279900,78756,2000,7
282200,78756,2000,8
284000,78756,2000,9
285500,78756,2000,10
286600,78756,2000,11
287500,78756,2000,12
288100,78756,2001,1
288400,78756,2001,2
288500,78756,2001,3
288700,78756,2001,4
289000,78756,2001,5
289600,78756,2001,6
290200,78756,2001,7
290900,78756,2001,8
291300,78756,2001,9
291600,78756,2001,10
291600,78756,2001,11
291400,78756,2001,12
290900,78756,2002,1
290200,78756,2002,2
289500,78756,2002,3
288900,78756,2002,4
288600,78756,2002,5
288500,78756,2002,6
288500,78756,2002,7
288500,78756,2002,8
288300,78756,2002,9
288100,78756,2002,10
286800,78756,2002,11
284900,78756,2002,12
283700,78756,2003,1
283300,78756,2003,2
282800,78756,2003,3
281900,78756,2003,4
279900,78756,2003,5
276600,78756,2003,6
272000,78756,2003,7
266900,78756,2003,8
262500,78756,2003,9
259400,78756,2003,10
258200,78756,2003,11
259000,78756,2003,12
261200,78756,2004,1
264400,78756,2004,2
268200,78756,2004,3
272200,78756,2004,4
276600,78756,2004,5
281800,78756,2004,6
287900,78756,2004,7
294200,78756,2004,8
300300,78756,2004,9
305400,78756,2004,10
309300,78756,2004,11
312000,78756,2004,12
313500,78756,2005,1
314100,78756,2005,2
314400,78756,2005,3
314200,78756,2005,4
313600,78756,2005,5
312600,78756,2005,6
311300,78756,2005,7
310000,78756,2005,8
309100,78756,2005,9
308800,78756,2005,10
309000,78756,2005,11
309600,78756,2005,12
310300,78756,2006,1
311000,78756,2006,2
311500,78756,2006,3
311900,78756,2006,4
312100,78756,2006,5
312400,78756,2006,6
312900,78756,2006,7
313400,78756,2006,8
314100,78756,2006,9
315100,78756,2006,10
316600,78756,2006,11
318400,78756,2006,12
320000,78756,2007,1
321100,78756,2007,2
322000,78756,2007,3
323100,78756,2007,4
324700,78756,2007,5
327100,78756,2007,6
329900,78756,2007,7
332800,78756,2007,8
335400,78756,2007,9
337600,78756,2007,10
339300,78756,2007,11
340500,78756,2007,12
341400,78756,2008,1
342100,78756,2008,2
342400,78756,2008,3
342200,78756,2008,4
341200,78756,2008,5
339400,78756,2008,6
337000,78756,2008,7
334700,78756,2008,8
332400,78756,2008,9
330000,78756,2008,10
327400,78756,2008,11
324600,78756,2008,12
322200,78756,2009,1
320000,78756,2009,2
317800,78756,2009,3
315300,78756,2009,4
312700,78756,2009,5
310700,78756,2009,6
310300,78756,2009,7
311200,78756,2009,8
312800,78756,2009,9
314900,78756,2009,10
316600,78756,2009,11
317700,78756,2009,12
318400,78756,2010,1
318800,78756,2010,2
319400,78756,2010,3
320500,78756,2010,4
322000,78756,2010,5
323300,78756,2010,6
323400,78756,2010,7
321600,78756,2010,8
318300,78756,2010,9
315600,78756,2010,10
314100,78756,2010,11
314000,78756,2010,12
313800,78756,2011,1
314100,78756,2011,2
314800,78756,2011,3
314900,78756,2011,4
314500,78756,2011,5
314000,78756,2011,6
312900,78756,2011,7
312500,78756,2011,8
313600,78756,2011,9
314700,78756,2011,10
315100,78756,2011,11
315300,78756,2011,12
316100,78756,2012,1
317100,78756,2012,2
318000,78756,2012,3
319400,78756,2012,4
321700,78756,2012,5
323200,78756,2012,6
324200,78756,2012,7
325100,78756,2012,8
326500,78756,2012,9
327900,78756,2012,10
329700,78756,2012,11
331400,78756,2012,12
332300,78756,2013,1
331800,78756,2013,2
331700,78756,2013,3
333600,78756,2013,4
336100,78756,2013,5
338300,78756,2013,6
342500,78756,2013,7
348200,78756,2013,8
352900,78756,2013,9
356800,78756,2013,10
360500,78756,2013,11
363400,78756,2013,12
366600,78756,2014,1
370600,78756,2014,2
375000,78756,2014,3
378200,78756,2014,4
380800,78756,2014,5
384200,78756,2014,6
388000,78756,2014,7
393500,78756,2014,8
399300,78756,2014,9
403200,78756,2014,10
405800,78756,2014,11
409800,78756,2014,12
413800,78756,2015,1
416400,78756,2015,2
417000,78756,2015,3
418500,78756,2015,4
422900,78756,2015,5
428500,78756,2015,6
433400,78756,2015,7
436400,78756,2015,8
436000,78756,2015,9
433800,78756,2015,10
432300,78756,2015,11
431100,78756,2015,12
430300,78756,2016,1
431500,78756,2016,2
433700,78756,2016,3
435500,78756,2016,4
438500,78756,2016,5
443400,78756,2016,6
446700,78756,2016,7
447500,78756,2016,8
448900,78756,2016,9
451800,78756,2016,10
453600,78756,2016,11
454700,78756,2016,12
456600,78756,2017,1
459300,78756,2017,2
462000,78756,2017,3
462700,78756,2017,4
462200,78756,2017,5
461800,78756,2017,6
461500,78756,2017,7
460500,78756,2017,8
460600,78756,2017,9
462300,78756,2017,10
464600,78756,2017,11
466100,78756,2017,12
467300,78756,2018,1
469100,78756,2018,2
472900,78756,2018,3
476700,78756,2018,4
141000,78757,1996,4
140400,78757,1996,5
140300,78757,1996,6
140700,78757,1996,7
141400,78757,1996,8
142100,78757,1996,9
142700,78757,1996,10
142900,78757,1996,11
142700,78757,1996,12
142300,78757,1997,1
142100,78757,1997,2
142400,78757,1997,3
143200,78757,1997,4
144500,78757,1997,5
146200,78757,1997,6
148400,78757,1997,7
150800,78757,1997,8
153700,78757,1997,9
157000,78757,1997,10
160800,78757,1997,11
164900,78757,1997,12
168900,78757,1998,1
172800,78757,1998,2
176400,78757,1998,3
179100,78757,1998,4
180600,78757,1998,5
180600,78757,1998,6
179000,78757,1998,7
176200,78757,1998,8
172700,78757,1998,9
169000,78757,1998,10
165700,78757,1998,11
163000,78757,1998,12
161100,78757,1999,1
160400,78757,1999,2
160900,78757,1999,3
162500,78757,1999,4
165100,78757,1999,5
168500,78757,1999,6
172800,78757,1999,7
178000,78757,1999,8
183900,78757,1999,9
190500,78757,1999,10
197800,78757,1999,11
205400,78757,1999,12
212700,78757,2000,1
219500,78757,2000,2
226000,78757,2000,3
231900,78757,2000,4
236800,78757,2000,5
240900,78757,2000,6
244000,78757,2000,7
246100,78757,2000,8
247200,78757,2000,9
247400,78757,2000,10
247100,78757,2000,11
246100,78757,2000,12
244700,78757,2001,1
243400,78757,2001,2
242600,78757,2001,3
242100,78757,2001,4
241700,78757,2001,5
241400,78757,2001,6
240900,78757,2001,7
240100,78757,2001,8
238900,78757,2001,9
237300,78757,2001,10
235700,78757,2001,11
234000,78757,2001,12
232400,78757,2002,1
231000,78757,2002,2
230100,78757,2002,3
229500,78757,2002,4
229000,78757,2002,5
228300,78757,2002,6
227100,78757,2002,7
225500,78757,2002,8
223400,78757,2002,9
221300,78757,2002,10
218700,78757,2002,11
216800,78757,2002,12
216200,78757,2003,1
216200,78757,2003,2
215100,78757,2003,3
213400,78757,2003,4
211800,78757,2003,5
211100,78757,2003,6
211400,78757,2003,7
212500,78757,2003,8
214200,78757,2003,9
216200,78757,2003,10
218200,78757,2003,11
219700,78757,2003,12
220500,78757,2004,1
220600,78757,2004,2
219700,78757,2004,3
217900,78757,2004,4
215600,78757,2004,5
213000,78757,2004,6
210900,78757,2004,7
209700,78757,2004,8
209700,78757,2004,9
210500,78757,2004,10
211700,78757,2004,11
212700,78757,2004,12
213400,78757,2005,1
214000,78757,2005,2
215000,78757,2005,3
216400,78757,2005,4
218200,78757,2005,5
220100,78757,2005,6
221900,78757,2005,7
223600,78757,2005,8
225100,78757,2005,9
226500,78757,2005,10
228000,78757,2005,11
229400,78757,2005,12
230600,78757,2006,1
231700,78757,2006,2
233000,78757,2006,3
234500,78757,2006,4
236100,78757,2006,5
237600,78757,2006,6
239000,78757,2006,7
240100,78757,2006,8
240900,78757,2006,9
241400,78757,2006,10
241900,78757,2006,11
242900,78757,2006,12
244600,78757,2007,1
246900,78757,2007,2
249600,78757,2007,3
252400,78757,2007,4
254700,78757,2007,5
256600,78757,2007,6
258200,78757,2007,7
259600,78757,2007,8
261200,78757,2007,9
262900,78757,2007,10
264600,78757,2007,11
265900,78757,2007,12
266800,78757,2008,1
267400,78757,2008,2
267800,78757,2008,3
268000,78757,2008,4
268300,78757,2008,5
268600,78757,2008,6
268800,78757,2008,7
268500,78757,2008,8
267900,78757,2008,9
267300,78757,2008,10
266700,78757,2008,11
266000,78757,2008,12
265400,78757,2009,1
265100,78757,2009,2
264800,78757,2009,3
264400,78757,2009,4
263900,78757,2009,5
263500,78757,2009,6
263300,78757,2009,7
263100,78757,2009,8
263100,78757,2009,9
263300,78757,2009,10
263400,78757,2009,11
263400,78757,2009,12
263600,78757,2010,1
263800,78757,2010,2
264100,78757,2010,3
264400,78757,2010,4
264700,78757,2010,5
264500,78757,2010,6
264200,78757,2010,7
263600,78757,2010,8
262900,78757,2010,9
262300,78757,2010,10
261900,78757,2010,11
261900,78757,2010,12
261500,78757,2011,1
260600,78757,2011,2
259400,78757,2011,3
258200,78757,2011,4
257700,78757,2011,5
257600,78757,2011,6
257500,78757,2011,7
257800,78757,2011,8
258400,78757,2011,9
259500,78757,2011,10
261000,78757,2011,11
262500,78757,2011,12
263900,78757,2012,1
265100,78757,2012,2
265900,78757,2012,3
266100,78757,2012,4
265900,78757,2012,5
265500,78757,2012,6
265900,78757,2012,7
267400,78757,2012,8
268600,78757,2012,9
268800,78757,2012,10
268600,78757,2012,11
