Year,Month,Number of Households,Median Income (dollars),Zip Code
2013,2,2586,43323.333333333336,75752
2013,3,2576,43485.0,75752
2013,4,2566,43646.666666666664,75752
2013,5,2556,43808.333333333336,75752
2013,6,2546,43970.0,75752
2013,7,2536,44131.666666666664,75752
2013,8,2526,44293.333333333336,75752
2013,9,2516,44455.0,75752
2013,10,2506,44616.666666666664,75752
2013,11,2496,44778.333333333336,75752
2013,12,2487,44940.0,75752
2014,1,2494,44506.166666666664,75752
2014,2,2502,44072.333333333336,75752
2014,3,2510,43638.5,75752
2014,4,2518,43204.666666666664,75752
2014,5,2526,42770.833333333336,75752
2014,6,2534,42337.0,75752
2014,7,2542,41903.166666666664,75752
2014,8,2550,41469.333333333336,75752
2014,9,2558,41035.5,75752
2014,10,2566,40601.666666666664,75752
2014,11,2574,40167.833333333336,75752
2014,12,2582,39734.0,75752
2015,1,2587,39763.083333333336,75752
2015,2,2592,39792.166666666664,75752
2015,3,2597,39821.25,75752
2015,4,2602,39850.333333333336,75752
2015,5,2607,39879.416666666664,75752
2015,6,2612,39908.5,75752
2015,7,2617,39937.583333333336,75752
2015,8,2622,39966.666666666664,75752
2015,9,2627,39995.75,75752
2015,10,2632,40024.833333333336,75752
2015,11,2637,40053.916666666664,75752
2015,12,2642,40083.0,75752
2016,1,2647,40270.75,75752
2016,2,2652,40458.5,75752
2016,3,2658,40646.25,75752
2016,4,2663,40834.0,75752
2016,5,2669,41021.75,75752
2016,6,2674,41209.5,75752
2016,7,2679,41397.25,75752
2016,8,2685,41585.0,75752
2016,9,2690,41772.75,75752
2016,10,2696,41960.5,75752
2016,11,2701,42148.25,75752
2016,12,2707,42336.0,75752
2011,1,1995,41032.0,75754
2011,2,1995,41032.0,75754
2011,3,1995,41032.0,75754
2011,4,1995,41032.0,75754
2011,5,1995,41032.0,75754
2011,6,1995,41032.0,75754
2011,7,1995,41032.0,75754
2011,8,1995,41032.0,75754
2011,9,1995,41032.0,75754
2011,10,1995,41032.0,75754
2011,11,1995,41032.0,75754
2011,12,1995,41032.0,75754
2012,1,2010,41033.75,75754
2012,2,2026,41035.5,75754
2012,3,2042,41037.25,75754
2012,4,2058,41039.0,75754
2012,5,2073,41040.75,75754
2012,6,2089,41042.5,75754
2012,7,2105,41044.25,75754
2012,8,2121,41046.0,75754
2012,9,2136,41047.75,75754
2012,10,2152,41049.5,75754
2012,11,2168,41051.25,75754
2012,12,2184,41053.0,75754
2013,1,2181,41195.166666666664,75754
2013,2,2178,41337.333333333336,75754
2013,3,2175,41479.5,75754
2013,4,2172,41621.666666666664,75754
2013,5,2169,41763.833333333336,75754
2013,6,2166,41906.0,75754
2013,7,2163,42048.166666666664,75754
2013,8,2160,42190.333333333336,75754
2013,9,2157,42332.5,75754
2013,10,2154,42474.666666666664,75754
2013,11,2151,42616.833333333336,75754
2013,12,2149,42759.0,75754
2014,1,2140,42793.75,75754
2014,2,2132,42828.5,75754
2014,3,2124,42863.25,75754
2014,4,2116,42898.0,75754
2014,5,2108,42932.75,75754
2014,6,2100,42967.5,75754
2014,7,2091,43002.25,75754
2014,8,2083,43037.0,75754
2014,9,2075,43071.75,75754
2014,10,2067,43106.5,75754
2014,11,2059,43141.25,75754
2014,12,2051,43176.0,75754
2015,1,2049,43427.083333333336,75754
2015,2,2048,43678.166666666664,75754
2015,3,2046,43929.25,75754
2015,4,2045,44180.333333333336,75754
2015,5,2043,44431.416666666664,75754
2015,6,2042,44682.5,75754
2015,7,2041,44933.583333333336,75754
2015,8,2039,45184.666666666664,75754
2015,9,2038,45435.75,75754
2015,10,2036,45686.833333333336,75754
2015,11,2035,45937.916666666664,75754
2015,12,2034,46189.0,75754
2016,1,2043,46610.75,75754
2016,2,2052,47032.5,75754
2016,3,2062,47454.25,75754
2016,4,2071,47876.0,75754
2016,5,2081,48297.75,75754
2016,6,2090,48719.5,75754
2016,7,2099,49141.25,75754
2016,8,2109,49563.0,75754
2016,9,2118,49984.75,75754
2016,10,2128,50406.5,75754
2016,11,2137,50828.25,75754
2016,12,2147,51250.0,75754
2011,1,1988,43140.0,75755
2011,2,1988,43140.0,75755
2011,3,1988,43140.0,75755
2011,4,1988,43140.0,75755
2011,5,1988,43140.0,75755
2011,6,1988,43140.0,75755
2011,7,1988,43140.0,75755
2011,8,1988,43140.0,75755
2011,9,1988,43140.0,75755
2011,10,1988,43140.0,75755
2011,11,1988,43140.0,75755
2011,12,1988,43140.0,75755
2012,1,2001,42991.083333333336,75755
2012,2,2014,42842.166666666664,75755
2012,3,2027,42693.25,75755
2012,4,2040,42544.333333333336,75755
2012,5,2053,42395.416666666664,75755
2012,6,2066,42246.5,75755
2012,7,2079,42097.583333333336,75755
2012,8,2092,41948.666666666664,75755
2012,9,2105,41799.75,75755
2012,10,2118,41650.833333333336,75755
2012,11,2131,41501.916666666664,75755
2012,12,2145,41353.0,75755
2013,1,2144,41445.833333333336,75755
2013,2,2144,41538.666666666664,75755
2013,3,2144,41631.5,75755
2013,4,2144,41724.333333333336,75755
2013,5,2143,41817.166666666664,75755
2013,6,2143,41910.0,75755
2013,7,2143,42002.833333333336,75755
2013,8,2143,42095.666666666664,75755
2013,9,2142,42188.5,75755
2013,10,2142,42281.333333333336,75755
2013,11,2142,42374.166666666664,75755
2013,12,2142,42467.0,75755
2014,1,2141,42683.666666666664,75755
2014,2,2140,42900.333333333336,75755
2014,3,2139,43117.0,75755
2014,4,2139,43333.666666666664,75755
2014,5,2138,43550.333333333336,75755
2014,6,2137,43767.0,75755
2014,7,2136,43983.666666666664,75755
2014,8,2136,44200.333333333336,75755
2014,9,2135,44417.0,75755
2014,10,2134,44633.666666666664,75755
2014,11,2133,44850.333333333336,75755
2014,12,2133,45067.0,75755
2015,1,2125,45003.416666666664,75755
2015,2,2118,44939.833333333336,75755
2015,3,2110,44876.25,75755
2015,4,2103,44812.666666666664,75755
2015,5,2095,44749.083333333336,75755
2015,6,2088,44685.5,75755
2015,7,2080,44621.916666666664,75755
2015,8,2073,44558.333333333336,75755
2015,9,2065,44494.75,75755
2015,10,2058,44431.166666666664,75755
2015,11,2050,44367.583333333336,75755
2015,12,2043,44304.0,75755
2016,1,2038,44844.833333333336,75755
2016,2,2034,45385.666666666664,75755
2016,3,2029,45926.5,75755
2016,4,2025,46467.333333333336,75755
2016,5,2020,47008.166666666664,75755
2016,6,2016,47549.0,75755
2016,7,2011,48089.833333333336,75755
2016,8,2007,48630.666666666664,75755
2016,9,2002,49171.5,75755
2016,10,1998,49712.333333333336,75755
2016,11,1993,50253.166666666664,75755
2016,12,1989,50794.0,75755
2011,1,1367,47279.0,75756
2011,2,1367,47279.0,75756
2011,3,1367,47279.0,75756
2011,4,1367,47279.0,75756
2011,5,1367,47279.0,75756
2011,6,1367,47279.0,75756
2011,7,1367,47279.0,75756
2011,8,1367,47279.0,75756
2011,9,1367,47279.0,75756
2011,10,1367,47279.0,75756
2011,11,1367,47279.0,75756
2011,12,1367,47279.0,75756
2012,1,1358,46993.25,75756
2012,2,1350,46707.5,75756
2012,3,1342,46421.75,75756
2012,4,1334,46136.0,75756
2012,5,1326,45850.25,75756
2012,6,1318,45564.5,75756
2012,7,1309,45278.75,75756
2012,8,1301,44993.0,75756
2012,9,1293,44707.25,75756
2012,10,1285,44421.5,75756
2012,11,1277,44135.75,75756
2012,12,1269,43850.0,75756
2013,1,1267,43907.083333333336,75756
2013,2,1265,43964.166666666664,75756
2013,3,1264,44021.25,75756
2013,4,1262,44078.333333333336,75756
2013,5,1261,44135.416666666664,75756
2013,6,1259,44192.5,75756
2013,7,1257,44249.583333333336,75756
2013,8,1256,44306.666666666664,75756
2013,9,1254,44363.75,75756
2013,10,1253,44420.833333333336,75756
2013,11,1251,44477.916666666664,75756
2013,12,1250,44535.0,75756
2014,1,1253,44596.916666666664,75756
2014,2,1257,44658.833333333336,75756
2014,3,1261,44720.75,75756
2014,4,1264,44782.666666666664,75756
2014,5,1268,44844.583333333336,75756
2014,6,1272,44906.5,75756
2014,7,1275,44968.416666666664,75756
2014,8,1279,45030.333333333336,75756
2014,9,1283,45092.25,75756
2014,10,1286,45154.166666666664,75756
2014,11,1290,45216.083333333336,75756
2014,12,1294,45278.0,75756
2015,1,1301,45924.25,75756
2015,2,1309,46570.5,75756
2015,3,1317,47216.75,75756
2015,4,1324,47863.0,75756
2015,5,1332,48509.25,75756
2015,6,1340,49155.5,75756
2015,7,1347,49801.75,75756
2015,8,1355,50448.0,75756
2015,9,1363,51094.25,75756
2015,10,1370,51740.5,75756
2015,11,1378,52386.75,75756
2015,12,1386,53033.0,75756
2016,1,1395,53070.416666666664,75756
2016,2,1404,53107.833333333336,75756
2016,3,1414,53145.25,75756
2016,4,1423,53182.666666666664,75756
2016,5,1432,53220.083333333336,75756
2016,6,1442,53257.5,75756
2016,7,1451,53294.916666666664,75756
2016,8,1460,53332.333333333336,75756
2016,9,1470,53369.75,75756
2016,10,1479,53407.166666666664,75756
2016,11,1488,53444.583333333336,75756
2016,12,1498,53482.0,75756
2011,1,3864,54601.0,75757
2011,2,3864,54601.0,75757
2011,3,3864,54601.0,75757
2011,4,3864,54601.0,75757
2011,5,3864,54601.0,75757
2011,6,3864,54601.0,75757
2011,7,3864,54601.0,75757
2011,8,3864,54601.0,75757
2011,9,3864,54601.0,75757
2011,10,3864,54601.0,75757
2011,11,3864,54601.0,75757
2011,12,3864,54601.0,75757
2012,1,3869,54545.0,75757
2012,2,3875,54489.0,75757
2012,3,3881,54433.0,75757
2012,4,3887,54377.0,75757
2012,5,3893,54321.0,75757
2012,6,3899,54265.0,75757
2012,7,3904,54209.0,75757
2012,8,3910,54153.0,75757
2012,9,3916,54097.0,75757
2012,10,3922,54041.0,75757
2012,11,3928,53985.0,75757
2012,12,3934,53929.0,75757
2013,1,3930,53972.5,75757
2013,2,3926,54016.0,75757
2013,3,3922,54059.5,75757
2013,4,3918,54103.0,75757
2013,5,3914,54146.5,75757
2013,6,3911,54190.0,75757
2013,7,3907,54233.5,75757
2013,8,3903,54277.0,75757
2013,9,3899,54320.5,75757
2013,10,3895,54364.0,75757
2013,11,3891,54407.5,75757
2013,12,3888,54451.0,75757
2014,1,3909,54382.25,75757
2014,2,3930,54313.5,75757
2014,3,3951,54244.75,75757
2014,4,3972,54176.0,75757
2014,5,3993,54107.25,75757
2014,6,4015,54038.5,75757
2014,7,4036,53969.75,75757
2014,8,4057,53901.0,75757
2014,9,4078,53832.25,75757
2014,10,4099,53763.5,75757
2014,11,4120,53694.75,75757
2014,12,4142,53626.0,75757
2015,1,4132,53907.166666666664,75757
2015,2,4122,54188.333333333336,75757
2015,3,4113,54469.5,75757
2015,4,4103,54750.666666666664,75757
2015,5,4093,55031.833333333336,75757
2015,6,4084,55313.0,75757
2015,7,4074,55594.166666666664,75757
2015,8,4064,55875.333333333336,75757
2015,9,4055,56156.5,75757
2015,10,4045,56437.666666666664,75757
2015,11,4035,56718.833333333336,75757
2015,12,4026,57000.0,75757
2016,1,4043,57031.25,75757
2016,2,4061,57062.5,75757
2016,3,4079,57093.75,75757
2016,4,4096,57125.0,75757
2016,5,4114,57156.25,75757
2016,6,4132,57187.5,75757
2016,7,4149,57218.75,75757
2016,8,4167,57250.0,75757
2016,9,4185,57281.25,75757
2016,10,4202,57312.5,75757
2016,11,4220,57343.75,75757
2016,12,4238,57375.0,75757
2011,1,3087,49017.0,75758
2011,2,3087,49017.0,75758
2011,3,3087,49017.0,75758
2011,4,3087,49017.0,75758
2011,5,3087,49017.0,75758
2011,6,3087,49017.0,75758
2011,7,3087,49017.0,75758
2011,8,3087,49017.0,75758
2011,9,3087,49017.0,75758
2011,10,3087,49017.0,75758
2011,11,3087,49017.0,75758
2011,12,3087,49017.0,75758
2012,1,3086,48773.583333333336,75758
2012,2,3086,48530.166666666664,75758
2012,3,3086,48286.75,75758
2012,4,3086,48043.333333333336,75758
2012,5,3086,47799.916666666664,75758
2012,6,3086,47556.5,75758
2012,7,3085,47313.083333333336,75758
2012,8,3085,47069.666666666664,75758
2012,9,3085,46826.25,75758
2012,10,3085,46582.833333333336,75758
2012,11,3085,46339.416666666664,75758
2012,12,3085,46096.0,75758
2013,1,3106,46019.416666666664,75758
2013,2,3127,45942.833333333336,75758
2013,3,3149,45866.25,75758
2013,4,3170,45789.666666666664,75758
2013,5,3192,45713.083333333336,75758
2013,6,3213,45636.5,75758
2013,7,3234,45559.916666666664,75758
2013,8,3256,45483.333333333336,75758
2013,9,3277,45406.75,75758
2013,10,3299,45330.166666666664,75758
2013,11,3320,45253.583333333336,75758
2013,12,3342,45177.0,75758
2014,1,3345,45212.75,75758
2014,2,3349,45248.5,75758
2014,3,3353,45284.25,75758
2014,4,3357,45320.0,75758
2014,5,3361,45355.75,75758
2014,6,3365,45391.5,75758
2014,7,3369,45427.25,75758
2014,8,3373,45463.0,75758
2014,9,3377,45498.75,75758
2014,10,3381,45534.5,75758
2014,11,3385,45570.25,75758
2014,12,3389,45606.0,75758
2015,1,3383,45792.0,75758
2015,2,3377,45978.0,75758
2015,3,3371,46164.0,75758
2015,4,3365,46350.0,75758
2015,5,3359,46536.0,75758
2015,6,3353,46722.0,75758
2015,7,3347,46908.0,75758
2015,8,3341,47094.0,75758
2015,9,3335,47280.0,75758
2015,10,3329,47466.0,75758
2015,11,3323,47652.0,75758
2015,12,3318,47838.0,75758
2016,1,3325,47762.0,75758
2016,2,3333,47686.0,75758
2016,3,3340,47610.0,75758
2016,4,3348,47534.0,75758
2016,5,3355,47458.0,75758
2016,6,3363,47382.0,75758
2016,7,3371,47306.0,75758
2016,8,3378,47230.0,75758
2016,9,3386,47154.0,75758
2016,10,3393,47078.0,75758
2016,11,3401,47002.0,75758
2016,12,3409,46926.0,75758
2011,1,58,21591.0,75759
2011,2,58,21591.0,75759
2011,3,58,21591.0,75759
2011,4,58,21591.0,75759
2011,5,58,21591.0,75759
2011,6,58,21591.0,75759
2011,7,58,21591.0,75759
2011,8,58,21591.0,75759
2011,9,58,21591.0,75759
2011,10,58,21591.0,75759
2011,11,58,21591.0,75759
2011,12,58,21591.0,75759
2012,1,58,21354.25,75759
2012,2,58,21117.5,75759
2012,3,58,20880.75,75759
2012,4,58,20644.0,75759
2012,5,58,20407.25,75759
2012,6,59,20170.5,75759
2012,7,59,19933.75,75759
2012,8,59,19697.0,75759
2012,9,59,19460.25,75759
2012,10,59,19223.5,75759
2012,11,59,18986.75,75759
2012,12,60,18750.0,75759
2013,1,59,19041.666666666668,75759
2013,2,58,19333.333333333332,75759
2013,3,58,19625.0,75759
2013,4,57,19916.666666666668,75759
2013,5,57,20208.333333333332,75759
2013,6,56,20500.0,75759
2013,7,55,20791.666666666668,75759
2013,8,55,21083.333333333332,75759
2013,9,54,21375.0,75759
2013,10,54,21666.666666666668,75759
2013,11,53,21958.333333333332,75759
2013,12,53,22250.0,75759
2014,1,52,21815.083333333332,75759
2014,2,52,21380.166666666668,75759
2014,3,52,20945.25,75759
2014,4,51,20510.333333333332,75759
2014,5,51,20075.416666666668,75759
2014,6,51,19640.5,75759
2014,7,50,19205.583333333332,75759
2014,8,50,18770.666666666668,75759
2014,9,50,18335.75,75759
2014,10,49,17900.833333333332,75759
2014,11,49,17465.916666666664,75759
2014,12,49,17031.0,75759
2015,1,48,16502.916666666668,75759
2015,2,47,15974.833333333334,75759
2015,3,46,15446.75,75759
2015,4,45,14918.666666666666,75759
2015,5,44,14390.583333333332,75759
2015,6,44,13862.5,75759
2015,7,43,13334.416666666666,75759
2015,8,42,12806.333333333332,75759
2015,9,41,12278.25,75759
2015,10,40,11750.166666666666,75759
2015,11,39,11222.083333333332,75759
2015,12,39,10694.0,75759
2016,1,37,10922.666666666666,75759
2016,2,36,11151.333333333334,75759
2016,3,35,11380.0,75759
2016,4,34,11608.666666666666,75759
2016,5,33,11837.333333333334,75759
2016,6,32,12066.0,75759
2016,7,30,12294.666666666666,75759
2016,8,29,12523.333333333334,75759
2016,9,28,12752.0,75759
2016,10,27,12980.666666666666,75759
2016,11,26,13209.333333333332,75759
2016,12,25,13438.0,75759
2011,1,983,33774.0,75760
2011,2,983,33774.0,75760
2011,3,983,33774.0,75760
2011,4,983,33774.0,75760
2011,5,983,33774.0,75760
2011,6,983,33774.0,75760
2011,7,983,33774.0,75760
2011,8,983,33774.0,75760
2011,9,983,33774.0,75760
2011,10,983,33774.0,75760
2011,11,983,33774.0,75760
2011,12,983,33774.0,75760
2012,1,979,34292.833333333336,75760
2012,2,976,34811.666666666664,75760
2012,3,972,35330.5,75760
2012,4,969,35849.333333333336,75760
2012,5,965,36368.166666666664,75760
2012,6,962,36887.0,75760
2012,7,959,37405.833333333336,75760
2012,8,955,37924.666666666664,75760
2012,9,952,38443.5,75760
2012,10,948,38962.333333333336,75760
2012,11,945,39481.166666666664,75760
2012,12,942,40000.0,75760
2013,1,945,40796.583333333336,75760
2013,2,949,41593.166666666664,75760
2013,3,953,42389.75,75760
2013,4,957,43186.333333333336,75760
2013,5,961,43982.916666666664,75760
2013,6,965,44779.5,75760
2013,7,968,45576.083333333336,75760
2013,8,972,46372.666666666664,75760
2013,9,976,47169.25,75760
2013,10,980,47965.833333333336,75760
2013,11,984,48762.41666666667,75760
2013,12,988,49559.0,75760
2014,1,992,49949.416666666664,75760
2014,2,996,50339.833333333336,75760
2014,3,1000,50730.25,75760
2014,4,1004,51120.666666666664,75760
2014,5,1008,51511.083333333336,75760
2014,6,1012,51901.5,75760
2014,7,1016,52291.916666666664,75760
2014,8,1020,52682.333333333336,75760
2014,9,1024,53072.75,75760
2014,10,1028,53463.166666666664,75760
2014,11,1032,53853.583333333336,75760
2014,12,1036,54244.0,75760
2015,1,1030,54027.666666666664,75760
2015,2,1024,53811.333333333336,75760
2015,3,1019,53595.0,75760
2015,4,1013,53378.666666666664,75760
2015,5,1008,53162.333333333336,75760
2015,6,1002,52946.0,75760
2015,7,996,52729.666666666664,75760
2015,8,991,52513.333333333336,75760
2015,9,985,52297.0,75760
2015,10,980,52080.666666666664,75760
2015,11,974,51864.333333333336,75760
2015,12,969,51648.0,75760
2016,1,972,51281.5,75760
2016,2,976,50915.0,75760
2016,3,980,50548.5,75760
2016,4,983,50182.0,75760
2016,5,987,49815.5,75760
2016,6,991,49449.0,75760
2016,7,994,49082.5,75760
2016,8,998,48716.0,75760
2016,9,1002,48349.5,75760
2016,10,1005,47983.0,75760
2016,11,1009,47616.5,75760
2016,12,1013,47250.0,75760
2011,1,4934,60856.0,75762
2011,2,4934,60856.0,75762
2011,3,4934,60856.0,75762
2011,4,4934,60856.0,75762
2011,5,4934,60856.0,75762
2011,6,4934,60856.0,75762
2011,7,4934,60856.0,75762
2011,8,4934,60856.0,75762
2011,9,4934,60856.0,75762
2011,10,4934,60856.0,75762
2011,11,4934,60856.0,75762
2011,12,4934,60856.0,75762
2012,1,4930,61251.583333333336,75762
2012,2,4927,61647.166666666664,75762
2012,3,4923,62042.75,75762
2012,4,4920,62438.333333333336,75762
2012,5,4916,62833.916666666664,75762
2012,6,4913,63229.5,75762
2012,7,4910,63625.083333333336,75762
2012,8,4906,64020.666666666664,75762
2012,9,4903,64416.25,75762
2012,10,4899,64811.833333333336,75762
2012,11,4896,65207.416666666664,75762
2012,12,4893,65603.0,75762
2013,1,4901,65621.0,75762
2013,2,4909,65639.0,75762
2013,3,4917,65657.0,75762
2013,4,4925,65675.0,75762
2013,5,4933,65693.0,75762
2013,6,4941,65711.0,75762
2013,7,4949,65729.0,75762
2013,8,4957,65747.0,75762
2013,9,4965,65765.0,75762
2013,10,4973,65783.0,75762
2013,11,4981,65801.0,75762
2013,12,4990,65819.0,75762
2014,1,4996,65887.5,75762
2014,2,5002,65956.0,75762
2014,3,5009,66024.5,75762
2014,4,5015,66093.0,75762
2014,5,5021,66161.5,75762
2014,6,5028,66230.0,75762
2014,7,5034,66298.5,75762
2014,8,5040,66367.0,75762
2014,9,5047,66435.5,75762
2014,10,5053,66504.0,75762
2014,11,5059,66572.5,75762
2014,12,5066,66641.0,75762
2015,1,5053,66456.83333333333,75762
2015,2,5041,66272.66666666667,75762
2015,3,5029,66088.5,75762
2015,4,5017,65904.33333333333,75762
2015,5,5005,65720.16666666667,75762
2015,6,4993,65536.0,75762
2015,7,4981,65351.833333333336,75762
2015,8,4969,65167.666666666664,75762
2015,9,4957,64983.5,75762
2015,10,4945,64799.333333333336,75762
2015,11,4933,64615.166666666664,75762
2015,12,4921,64431.0,75762
2016,1,4911,65663.66666666667,75762
2016,2,4901,66896.33333333333,75762
2016,3,4891,68129.0,75762
2016,4,4882,69361.66666666667,75762
2016,5,4872,70594.33333333333,75762
2016,6,4862,71827.0,75762
2016,7,4852,73059.66666666667,75762
2016,8,4843,74292.33333333333,75762
2016,9,4833,75525.0,75762
2016,10,4823,76757.66666666667,75762
2016,11,4813,77990.33333333333,75762
2016,12,4804,79223.0,75762
2011,1,2468,48924.0,75763
2011,2,2468,48924.0,75763
2011,3,2468,48924.0,75763
2011,4,2468,48924.0,75763
2011,5,2468,48924.0,75763
2011,6,2468,48924.0,75763
2011,7,2468,48924.0,75763
2011,8,2468,48924.0,75763
2011,9,2468,48924.0,75763
2011,10,2468,48924.0,75763
2011,11,2468,48924.0,75763
2011,12,2468,48924.0,75763
2012,1,2460,48860.333333333336,75763
2012,2,2453,48796.666666666664,75763
2012,3,2446,48733.0,75763
2012,4,2438,48669.333333333336,75763
2012,5,2431,48605.666666666664,75763
2012,6,2424,48542.0,75763
2012,7,2416,48478.333333333336,75763
2012,8,2409,48414.666666666664,75763
2012,9,2402,48351.0,75763
2012,10,2394,48287.333333333336,75763
2012,11,2387,48223.666666666664,75763
2012,12,2380,48160.0,75763
2013,1,2371,48047.75,75763
2013,2,2363,47935.5,75763
2013,3,2355,47823.25,75763
2013,4,2347,47711.0,75763
2013,5,2338,47598.75,75763
2013,6,2330,47486.5,75763
2013,7,2322,47374.25,75763
2013,8,2314,47262.0,75763
2013,9,2305,47149.75,75763
2013,10,2297,47037.5,75763
2013,11,2289,46925.25,75763
2013,12,2281,46813.0,75763
2014,1,2280,46285.916666666664,75763
2014,2,2279,45758.833333333336,75763
2014,3,2278,45231.75,75763
2014,4,2277,44704.666666666664,75763
2014,5,2276,44177.583333333336,75763
2014,6,2276,43650.5,75763
