,OriginalZip,CalendarYearIssued,Issuedmonth,NewConstructionsCount,RemodelRepairsCount,NewConstructionDollarValue,RemodelRepairDollarValue
3236,78726,2001,2,5,2,969485,85000
3237,78726,2001,3,7,1,1408092,1000
3238,78726,2001,4,6,1,1570970,1480
3239,78726,2001,5,5,8,1334536,37500
3240,78726,2001,6,2,6,380930,10010
3241,78726,2001,7,10,4,2216554,72500
3242,78726,2001,8,3,5,895627,44000
3243,78726,2001,9,1,3,208090,11000
3244,78726,2001,10,0,5,0,2500
3245,78726,2001,11,1,4,167000,1500
3246,78726,2001,12,1,0,152000,0
3247,78726,2002,1,5,1,774753,2050
3248,78726,2002,2,4,1,940000,30000
3249,78726,2002,3,11,1,1598834,1750
3250,78726,2002,4,8,0,1652586,0
3251,78726,2002,5,10,0,1802414,0
3252,78726,2002,6,3,1,610167,30370
3253,78726,2002,7,4,0,611326,0
3254,78726,2002,8,2,1,376725,500
3255,78726,2002,9,7,4,1233702,12730
3256,78726,2002,10,5,1,798770,500
3257,78726,2002,11,2,0,302500,0
3258,78726,2002,12,4,0,589495,0
3259,78726,2003,1,1,0,485000,0
3260,78726,2003,2,8,1,1393540,2310
3261,78726,2003,3,5,0,1045476,0
3262,78726,2003,4,4,4,699370,15875
3263,78726,2003,5,8,0,1308960,0
3264,78726,2003,6,7,0,1474250,0
3265,78726,2003,7,4,1,1090605,4800
3266,78726,2003,8,8,1,1388519,5141
3267,78726,2003,9,6,0,1122938,0
3268,78726,2003,10,7,1,1067600,3432
3269,78726,2003,11,5,3,1071640,14648
3270,78726,2003,12,5,0,736575,0
3271,78726,2004,1,4,1,569420,2775
3272,78726,2004,2,6,2,908000,31500
3273,78726,2004,3,7,2,1063500,2750
3274,78726,2004,4,10,2,2001500,5700
3275,78726,2004,5,4,7,657840,34400
3276,78726,2004,6,7,4,1375300,24988
3277,78726,2004,7,6,3,958500,127734
3278,78726,2004,8,7,1,1982300,0
3279,78726,2004,9,7,3,2100708,70410
3280,78726,2004,10,7,0,984000,0
3281,78726,2004,11,9,0,1710760,0
3282,78726,2004,12,4,1,866500,19200
3283,78726,2005,1,8,0,1281340,0
3284,78726,2005,2,14,2,2998940,110000
3285,78726,2005,3,17,1,2775079,0
3286,78726,2005,4,6,1,1653240,5500
3287,78726,2005,5,21,0,3333800,0
3288,78726,2005,6,13,0,2320120,0
3289,78726,2005,7,3,2,940000,2900
3290,78726,2005,8,4,1,804000,3000
3291,78726,2005,9,5,1,718000,12500
3292,78726,2005,10,4,0,1221960,0
3293,78726,2005,11,7,0,913960,0
3294,78726,2005,12,7,1,1617040,0
3295,78726,2006,1,3,0,312840,0
3296,78726,2006,2,6,0,1032406,0
3297,78726,2006,3,1,0,126320,0
3298,78726,2006,4,1,1,126640,200
3299,78726,2006,5,4,4,1761960,60300
3300,78726,2006,6,2,1,502480,5000
3301,78726,2006,7,3,0,630720,0
3302,78726,2006,8,0,1,0,68826
3303,78726,2006,10,1,2,280000,235311
3304,78726,2006,11,0,3,0,71760
3305,78726,2006,12,1,1,34000,11000
3306,78726,2007,2,1,1,38000,20000
3307,78726,2007,3,2,0,410000,0
3308,78726,2007,5,2,0,89212,0
3309,78726,2007,6,2,1,79000,17962
3310,78726,2007,7,0,3,0,65500
3311,78726,2007,8,2,3,465000,154181
3312,78726,2007,9,3,0,740000,0
3313,78726,2007,10,1,0,20000,0
3314,78726,2007,11,1,0,14157,0
3315,78726,2007,12,1,1,120000,6000
3316,78726,2008,1,2,0,430852,0
3317,78726,2008,2,2,0,908634,0
3318,78726,2008,3,0,1,0,6000
3319,78726,2008,4,2,0,90000,0
3320,78726,2008,5,3,1,158371,37200
3321,78726,2008,6,1,0,42145,0
3322,78726,2008,7,1,0,17202,0
3323,78726,2008,8,4,1,922000,8000
3324,78726,2008,12,0,1,0,3000
3325,78726,2009,1,0,1,0,67294
3326,78726,2009,2,0,3,0,150000
3327,78726,2009,3,0,2,0,55000
3328,78726,2009,4,0,3,0,239050
3329,78726,2009,5,0,1,0,16000
3330,78726,2009,6,5,0,1145000,0
3331,78726,2009,7,0,2,0,163000
3332,78726,2009,8,1,1,20000,21500
3333,78726,2009,9,0,4,0,69900
3334,78726,2009,10,2,2,645000,33207
3335,78726,2009,12,0,1,0,30600
3336,78726,2010,1,2,0,45250,0
3337,78726,2010,2,1,2,38535,26850
3338,78726,2010,3,2,0,145000,0
3339,78726,2010,4,3,0,177000,0
3340,78726,2010,5,1,1,20000,22096
3341,78726,2010,6,1,0,50000,0
3342,78726,2010,7,2,1,109688,15500
3343,78726,2010,8,2,0,43000,0
3344,78726,2010,9,0,3,0,50625
3345,78726,2010,10,7,2,1343203,87790
3346,78726,2010,11,3,1,444548,5000
3347,78726,2010,12,8,1,2148920,45000
3348,78726,2011,1,0,1,0,1800
3349,78726,2011,2,0,2,0,45500
3350,78726,2011,3,3,3,346000,116380
3351,78726,2011,4,1,2,55000,6700
3352,78726,2011,5,1,4,22000,75668
3353,78726,2011,6,5,1,325425,11596
3354,78726,2011,7,6,1,1139075,8900
3355,78726,2011,8,6,3,986395,21800
3356,78726,2011,9,2,1,162103,3700
3357,78726,2011,10,7,2,785612,6563
3358,78726,2011,11,5,0,524013,0
3359,78726,2011,12,3,2,244350,6900
3360,78726,2012,1,12,1,1781945,1750
3361,78726,2012,2,1,1,4000,10000
3362,78726,2012,3,1,2,113608,2144
3363,78726,2012,4,9,1,1275891,15000
3364,78726,2012,5,6,1,1116629,325000
3365,78726,2012,6,12,3,1716641,29678
3366,78726,2012,7,4,0,525780,0
3367,78726,2012,8,7,5,682362,42623
3368,78726,2012,9,4,2,503870,10404
3369,78726,2012,10,9,1,1323121,26425
3370,78726,2012,11,4,0,450495,0
3371,78726,2012,12,8,1,922180,900
3372,78726,2013,1,1,1,101925,5000
3373,78726,2013,2,8,2,1335446,208058
3374,78726,2013,3,6,3,585977,48950
3375,78726,2013,4,7,3,1154432,31037
3376,78726,2013,5,12,3,1985279,17890
3377,78726,2013,6,5,0,456105,0
3378,78726,2013,7,4,1,535250,14000
3379,78726,2013,8,2,3,97200,49600
3380,78726,2013,10,4,2,401685,105000
3381,78726,2013,11,3,2,577085,7029
3382,78726,2013,12,6,1,406765,12528
3383,78726,2014,1,3,3,578100,9644
3384,78726,2014,2,2,1,279900,6214
3385,78726,2014,3,9,3,2106675,223900
3386,78726,2014,4,9,5,1958725,56424
3387,78726,2014,5,1,4,241350,43076
3388,78726,2014,6,7,1,1044125,8064
3389,78726,2014,7,3,4,768600,313873
3390,78726,2014,8,0,3,0,9308
3391,78726,2014,9,13,0,2420580,0
3392,78726,2014,10,3,4,468825,63263
3393,78726,2014,11,2,1,332830,1920
3394,78726,2014,12,1,4,19442,51691
3395,78726,2015,1,18,3,4309350,3900
3396,78726,2015,2,4,2,776700,3599
3397,78726,2015,3,11,2,2233325,77000
3398,78726,2015,4,6,3,1710375,54228
3399,78726,2015,5,8,0,1678900,0
3400,78726,2015,6,3,1,577950,2000
3401,78726,2015,7,10,0,2183775,0
3402,78726,2015,8,2,3,65000,18536
3403,78726,2015,9,7,1,1602550,530000
3404,78726,2015,10,4,0,1020300,0
3405,78726,2015,11,6,2,828560,10289
3406,78726,2015,12,6,0,1358355,0
3407,78726,2016,1,3,2,618150,70635
3408,78726,2016,2,0,1,0,800
3409,78726,2016,3,19,3,5526770,8649
3410,78726,2016,4,9,2,1804390,22750
3411,78726,2016,5,9,0,1876478,0
3412,78726,2016,6,0,1,0,2996
3413,78726,2016,7,6,2,2021940,28000
3414,78726,2016,8,4,0,1297960,0
3415,78726,2016,9,3,0,1042970,0
3416,78726,2016,10,2,1,255200,37200
3417,78726,2016,11,1,0,357990,0
3418,78726,2016,12,2,3,587340,69028
3419,78726,2017,1,4,1,1399960,5350
3420,78726,2017,2,0,1,0,5500
3421,78726,2017,3,2,0,638980,0
3422,78726,2017,4,5,2,866570,22500
3423,78726,2017,5,4,1,1353960,2500
3424,78726,2017,6,3,4,720980,59071
3425,78726,2017,7,2,3,649980,319362
3426,78726,2017,8,1,2,258618,11463
3427,78726,2017,9,4,3,834363,29199
3428,78726,2017,10,6,1,1111970,7949
3429,78726,2017,11,2,2,695980,24448
3430,78726,2017,12,3,3,746980,21694
3431,78726,2018,1,5,2,1373960,28734
3432,78726,2018,2,3,2,753980,103220
3433,78726,2018,3,2,1,335000,21600
3434,78726,2018,4,0,1,0,4
3435,78726,2018,5,7,7,1923950,62989
3436,78727,1996,1,47,3,2063043,29400
3437,78727,1996,2,18,2,1812538,18250
3438,78727,1996,3,21,2,2195649,49796
3439,78727,1996,4,20,2,1792910,30770
3440,78727,1996,5,14,4,1211685,7100
3441,78727,1996,6,9,1,861129,25000
3442,78727,1996,7,15,3,1504453,45150
3443,78727,1996,8,13,1,1308905,25000
3444,78727,1996,9,8,0,734184,0
3445,78727,1996,10,14,1,1491156,2500
3446,78727,1996,11,12,1,1131283,15100
3447,78727,1996,12,9,0,787203,0
3448,78727,1997,1,4,2,451975,4000
3449,78727,1997,2,9,1,747560,3500
3450,78727,1997,3,6,0,510666,0
3451,78727,1997,4,13,2,1084517,106000
3452,78727,1997,5,24,2,2070060,6500
3453,78727,1997,6,16,2,1569106,17480
3454,78727,1997,7,18,0,1420734,0
3455,78727,1997,8,14,2,1198439,52500
3456,78727,1997,9,20,2,1877731,12044
3457,78727,1997,10,30,2,2252572,35000
3458,78727,1997,11,6,0,594421,0
3459,78727,1997,12,19,3,1344314,30746
3460,78727,1998,1,19,1,1512699,15500
3461,78727,1998,2,20,3,1407295,65300
3462,78727,1998,3,5,1,308175,9000
3463,78727,1998,4,25,1,1801124,22000
3464,78727,1998,5,28,1,2386230,2000
3465,78727,1998,6,26,2,1998638,25500
3466,78727,1998,7,20,3,2210749,20810
3467,78727,1998,8,13,0,1047372,0
3468,78727,1998,9,20,0,1723393,0
3469,78727,1998,10,12,2,977787,40500
3470,78727,1998,11,7,1,553235,13800
3471,78727,1998,12,19,0,1557749,0
3472,78727,1999,1,36,0,777885,0
3473,78727,1999,2,41,1,1530908,2500
3474,78727,1999,3,21,1,2001063,49000
3475,78727,1999,4,8,3,809353,21800
3476,78727,1999,5,15,0,1676749,0
3477,78727,1999,6,8,2,882861,29600
3478,78727,1999,7,23,1,2458352,10485
3479,78727,1999,8,24,0,2968464,0
3480,78727,1999,9,17,2,1666673,20185
3481,78727,1999,10,6,0,663384,0
3482,78727,1999,11,3,1,251683,45000
3483,78727,1999,12,3,1,566015,1500
3484,78727,2000,1,39,3,1251230,10200
3485,78727,2000,2,13,2,1183800,31500
3486,78727,2000,3,16,3,1477452,23400
3487,78727,2000,4,25,2,3135589,8200
3488,78727,2000,5,16,0,1981786,0
3489,78727,2000,6,20,2,927619,54670
3490,78727,2000,7,4,2,521658,35044
3491,78727,2000,8,36,0,2998142,0
3492,78727,2000,9,20,0,1970659,0
3493,78727,2000,10,28,2,2908682,5000
3494,78727,2000,11,20,1,1963555,18000
3495,78727,2000,12,20,2,2318192,52500
3496,78727,2001,1,13,0,1204857,0
3497,78727,2001,2,23,3,2200465,66800
3498,78727,2001,3,9,2,994016,1044
3499,78727,2001,4,13,1,1245430,28000
3500,78727,2001,5,11,1,1121057,25000
3501,78727,2001,6,8,0,909024,0
3502,78727,2001,7,2,2,969585,65389
3503,78727,2001,8,7,1,719369,0
3504,78727,2001,9,7,2,861784,19940
3505,78727,2001,10,0,1,0,28217
3506,78727,2001,11,9,1,944083,100000
3507,78727,2001,12,18,2,2049327,11000
3508,78727,2002,1,11,4,1085736,35588
3509,78727,2002,2,6,0,675970,0
3510,78727,2002,3,11,3,1336057,52000
3511,78727,2002,4,7,7,871704,95500
3512,78727,2002,5,1,2,127015,124500
3513,78727,2002,6,2,3,186919,66900
3514,78727,2002,7,0,2,0,56431
3515,78727,2002,8,1,1,120300,125000
3516,78727,2002,9,0,6,0,108760
3517,78727,2002,10,0,3,0,74141
3518,78727,2002,11,1,3,127000,50000
3519,78727,2002,12,0,2,0,64500
3520,78727,2003,1,3,0,266725,0
3521,78727,2003,2,4,0,322200,0
3522,78727,2003,3,10,0,910396,0
3523,78727,2003,4,4,0,404636,0
3524,78727,2003,5,7,2,461025,19500
3525,78727,2003,6,13,4,1072631,3200
3526,78727,2003,7,12,1,925731,30000
3527,78727,2003,8,10,0,1000457,0
3528,78727,2003,9,10,3,763516,204250
3529,78727,2003,10,5,2,474036,64000
3530,78727,2003,11,3,0,286038,0
3531,78727,2003,12,8,0,718399,0
3532,78727,2004,1,8,2,769647,8500
3533,78727,2004,2,6,1,585943,46985
3534,78727,2004,3,6,1,676943,23500
3535,78727,2004,4,6,3,666823,80470
3536,78727,2004,5,8,2,837348,82000
3537,78727,2004,6,4,2,504285,51800
3538,78727,2004,7,5,1,688050,124100
3539,78727,2004,8,5,1,474030,11500
3540,78727,2004,9,4,2,494696,41300
3541,78727,2004,10,2,2,388960,60700
3542,78727,2004,11,2,1,235305,350
3543,78727,2005,1,1,1,0,15800
3544,78727,2005,2,0,3,0,18900
3545,78727,2005,3,4,3,885000,226000
3546,78727,2005,4,3,2,760000,11800
3547,78727,2005,5,4,0,650190,0
3548,78727,2005,6,2,1,146262,7000
3549,78727,2005,7,3,0,395285,0
3550,78727,2005,8,4,0,503128,0
3551,78727,2005,9,3,2,345388,133554
3552,78727,2005,10,5,2,621424,11834
3553,78727,2005,11,4,0,475227,0
3554,78727,2005,12,2,1,247154,55000
3555,78727,2006,1,4,4,503603,189102
3556,78727,2006,3,1,0,390000,0
3557,78727,2006,4,2,4,255487,4000
3558,78727,2006,5,0,3,0,4100
3559,78727,2006,6,1,0,120721,0
3560,78727,2006,7,0,3,0,35900
3561,78727,2006,8,0,2,0,65900
3562,78727,2006,10,0,1,0,90000
3563,78727,2006,11,1,1,37000,32735
3564,78727,2006,12,2,3,144500,12000
3565,78727,2007,2,1,1,195000,24000
3566,78727,2007,3,0,2,0,87933
3567,78727,2007,4,1,1,25000,54000
3568,78727,2007,5,1,0,45000,0
3569,78727,2007,6,3,1,82650,75000
3570,78727,2007,7,2,0,242402,0
3571,78727,2007,8,0,3,0,27720
3572,78727,2007,9,1,0,8500,0
3573,78727,2007,10,0,4,0,56190
3574,78727,2007,11,0,4,0,181761
3575,78727,2007,12,0,1,0,14750
3576,78727,2008,1,0,5,0,66349
3577,78727,2008,2,0,1,0,64000
3578,78727,2008,3,3,7,267684,172163
3579,78727,2008,4,4,3,698799,5524
3580,78727,2008,5,4,3,630804,40240
3581,78727,2008,6,10,5,1397119,75599
3582,78727,2008,7,3,9,462530,99060
3583,78727,2008,8,4,2,437000,2000
3584,78727,2008,9,3,4,392381,78783
3585,78727,2008,10,3,5,935970,132820
3586,78727,2008,11,1,3,299990,20400
3587,78727,2008,12,1,2,315990,24800
3588,78727,2009,1,1,4,315990,47893
3589,78727,2009,2,0,6,0,33275
3590,78727,2009,3,4,5,676227,16278
3591,78727,2009,4,6,5,1320000,23464
3592,78727,2009,5,4,10,114200,216970
3593,78727,2009,6,4,4,485000,8949
3594,78727,2009,7,0,11,0,135323
3595,78727,2009,8,1,11,32000,76856
3596,78727,2009,9,3,7,511000,87286
3597,78727,2009,10,0,8,0,191059
3598,78727,2009,11,1,3,213000,38756
3599,78727,2009,12,4,5,477480,63750
3600,78727,2010,1,3,6,513200,139085
3601,78727,2010,2,5,10,490091,98000
3602,78727,2010,3,2,5,200200,52291
3603,78727,2010,4,5,9,338708,78905
3604,78727,2010,5,1,5,2500,28033
3605,78727,2010,6,5,4,555800,20300
3606,78727,2010,7,2,5,70000,121109
3607,78727,2010,8,3,5,80000,28050
3608,78727,2010,9,2,9,190000,62443
3609,78727,2010,10,1,8,143000,83146
3610,78727,2010,11,2,6,65250,53353
3611,78727,2010,12,3,9,55000,394254
3612,78727,2011,1,2,12,63500,179291
3613,78727,2011,2,2,11,195000,113538
3614,78727,2011,3,2,12,523750,180028
3615,78727,2011,4,3,12,58000,78688
3616,78727,2011,5,2,11,63000,96847
3617,78727,2011,6,1,9,3000,64700
3618,78727,2011,7,0,3,0,23850
3619,78727,2011,8,1,7,18000,47233
3620,78727,2011,9,0,8,0,119260
3621,78727,2011,10,0,4,0,14996
3622,78727,2011,11,0,9,0,57304
3623,78727,2011,12,0,6,0,39297
3624,78727,2012,1,1,4,35000,40801
3625,78727,2012,2,0,11,0,67948
3626,78727,2012,3,0,7,0,46500
3627,78727,2012,4,2,6,45220,31847
3628,78727,2012,5,4,13,114000,93797
3629,78727,2012,6,1,13,1800,91070
3630,78727,2012,7,2,4,50000,29200
3631,78727,2012,8,0,7,0,40370
3632,78727,2012,9,2,8,24950,79423
3633,78727,2012,10,0,3,0,14747
3634,78727,2012,11,1,4,20700,13792
3635,78727,2012,12,0,6,0,45365
3636,78727,2013,1,1,4,25000,15190
3637,78727,2013,2,0,10,0,260248
3638,78727,2013,3,3,5,213260,78328
3639,78727,2013,4,2,15,31000,182294
3640,78727,2013,5,1,12,30000,86146
3641,78727,2013,6,0,7,0,56158
3642,78727,2013,7,3,8,125000,133999
3643,78727,2013,8,1,17,20000,113891
3644,78727,2013,9,0,8,0,46643
3645,78727,2013,10,0,10,0,93316
3646,78727,2013,11,0,3,0,50054
3647,78727,2013,12,0,6,0,58207
3648,78727,2014,1,0,15,0,175581
3649,78727,2014,2,0,8,0,196058
3650,78727,2014,3,1,9,50000,245453
3651,78727,2014,4,2,10,412000,103240
3652,78727,2014,5,0,13,0,163047
3653,78727,2014,6,1,10,50000,112253
3654,78727,2014,7,1,7,25000,73804
3655,78727,2014,8,0,8,0,136360
3656,78727,2014,9,1,7,29900,138148
3657,78727,2014,10,1,12,350000,110906
3658,78727,2014,11,0,4,0,30852
3659,78727,2014,12,2,7,41000,81333
3660,78727,2015,1,0,10,0,86636
3661,78727,2015,2,1,6,50000,53356
3662,78727,2015,3,0,8,0,108873
3663,78727,2015,4,1,10,22000,62758
3664,78727,2015,5,3,9,100000,181667
3665,78727,2015,6,0,7,0,91664
3666,78727,2015,7,1,7,300000,112877
3667,78727,2015,8,0,13,0,194892
3668,78727,2015,9,2,13,55000,192674
3669,78727,2015,10,0,9,0,232468
3670,78727,2015,11,0,12,0,144187
3671,78727,2015,12,2,11,65000,105118
3672,78727,2016,1,0,9,0,543737
3673,78727,2016,2,0,11,0,126473
3674,78727,2016,3,21,10,6380900,228516
3675,78727,2016,4,8,7,2444510,63236
3676,78727,2016,5,10,16,2569234,331144
3677,78727,2016,6,10,15,1606786,170681
3678,78727,2016,7,0,10,0,300712
3679,78727,2016,8,6,8,1260124,74111
3680,78727,2016,9,0,13,0,228041
3681,78727,2016,10,3,15,282171,318212
3682,78727,2016,11,6,8,783980,47197
3683,78727,2016,12,4,6,530000,89490
3684,78727,2017,1,1,4,110000,91659
3685,78727,2017,2,2,4,310000,37455
3686,78727,2017,3,3,14,201793,566196
3687,78727,2017,4,1,3,7000,62430
3688,78727,2017,5,10,12,1100000,77516
3689,78727,2017,6,3,12,200000,121599
3690,78727,2017,7,0,9,0,300349
3691,78727,2017,8,1,13,55000,75889
3692,78727,2017,9,1,14,41000,210898
3693,78727,2017,10,4,9,295000,414236
3694,78727,2017,11,6,8,455000,76511
3695,78727,2017,12,3,8,260000,144297
3696,78727,2018,1,2,13,90000,78387
3697,78727,2018,2,2,20,299000,283409
3698,78727,2018,3,5,17,221954,151651
3699,78727,2018,4,2,20,28000,194474
3700,78727,2018,5,0,13,0,184609
3701,78728,1998,7,3,0,101422,0
3702,78728,1999,9,0,1,0,0
3703,78728,2006,5,0,1,0,0
3704,78728,2010,9,0,1,0,10000
3705,78728,2010,11,0,1,0,1280
3706,78728,2011,12,0,1,0,2400
3707,78728,2013,4,0,1,0,10000
3708,78728,2014,1,0,1,0,600
3709,78728,2016,9,0,2,0,27298
3710,78728,2018,4,0,1,0,5790
3711,78729,1996,1,1,0,77970,0
3712,78729,1996,2,3,0,241800,0
3713,78729,1996,3,0,1,0,0
3714,78729,1996,4,2,1,163333,0
3715,78729,1996,5,1,3,83970,0
3716,78729,1996,6,1,0,92370,0
3717,78729,1996,7,3,0,296765,0
3718,78729,1996,8,3,0,265728,0
3719,78729,1996,11,0,1,0,2200
3720,78729,1997,2,2,0,154616,0
3721,78729,1997,4,1,0,79098,0
3722,78729,1997,5,2,1,162612,0
3723,78729,1997,6,2,0,145460,0
3724,78729,1997,10,2,0,161172,0
3725,78729,1998,6,1,0,84449,0
3726,78729,1998,7,0,2,0,10000
3727,78729,1998,9,0,1,0,0
3728,78729,1998,12,1,0,180000,0
3729,78729,1999,2,1,0,135000,0
3730,78729,1999,3,0,1,0,5200
3731,78729,2000,2,12,0,511480,0
3732,78729,2000,3,1,0,120000,0
3733,78729,2000,4,12,0,155500,0
3734,78729,2000,5,2,0,256500,0
3735,78729,2000,6,1,0,110000,0
3736,78729,2000,9,18,0,998185,0
3737,78729,2001,1,0,2,0,1000
3738,78729,2001,8,0,4,0,0
3739,78729,2001,10,0,1,0,0
3740,78729,2001,11,0,2,0,0
3741,78729,2002,1,0,3,0,0
3742,78729,2002,3,0,1,0,0
3743,78729,2002,4,0,1,0,1200
3744,78729,2002,5,4,3,463156,3065
3745,78729,2002,7,0,2,0,0
3746,78729,2002,8,0,1,0,0
3747,78729,2004,4,0,2,0,0
3748,78729,2004,6,0,1,0,0
3749,78729,2004,7,0,2,0,17000
3750,78729,2005,10,1,0,100000,0
3751,78729,2006,1,0,1,0,500
3752,78729,2007,4,1,0,20000,0
3753,78729,2008,3,0,1,0,16562
3754,78729,2008,8,1,1,25000,7400
3755,78729,2008,10,0,1,0,19930
3756,78729,2009,6,0,1,0,11600
3757,78729,2009,7,0,1,0,14000
3758,78729,2009,8,1,0,1700,0
3759,78729,2009,10,0,2,0,18408
3760,78729,2009,11,0,1,0,16000
3761,78729,2009,12,0,1,0,0
3762,78729,2010,3,0,1,0,5509
3763,78729,2010,4,0,1,0,9000
3764,78729,2010,6,0,1,0,50000
3765,78729,2010,7,1,1,131175,37500
3766,78729,2010,9,5,0,979275,0
3767,78729,2010,10,2,2,262130,8000
3768,78729,2010,12,1,1,145530,4750
3769,78729,2011,1,1,0,140965,0
3770,78729,2011,2,4,3,762437,58060
3771,78729,2011,3,6,3,1203373,55919
3772,78729,2011,4,8,2,1406208,5478
3773,78729,2011,5,3,4,356395,27500
3774,78729,2011,6,4,0,811864,0
3775,78729,2011,7,2,4,459992,25435
3776,78729,2011,8,4,3,730799,54820
3777,78729,2011,9,0,2,0,16250
3778,78729,2011,10,1,2,182270,8690
3779,78729,2011,11,3,0,615624,0
3780,78729,2011,12,3,0,600100,0
3781,78729,2012,1,2,5,443762,96982
3782,78729,2012,2,4,7,839915,23798
3783,78729,2012,3,5,4,889673,24420
3784,78729,2012,4,5,5,825900,40545
3785,78729,2012,5,5,2,682400,16198
3786,78729,2012,6,3,1,650251,2842
3787,78729,2012,7,2,2,492767,10606
3788,78729,2012,8,6,1,1163552,12418
3789,78729,2012,9,3,0,375837,0
3790,78729,2012,10,5,4,793842,13666
3791,78729,2012,11,2,1,357032,3995
3792,78729,2012,12,1,2,206392,11700
3793,78729,2013,1,0,1,0,6411
3794,78729,2013,2,0,1,0,1400
3795,78729,2013,3,0,2,0,97400
3796,78729,2013,4,0,5,0,9844
3797,78729,2013,5,0,3,0,29054
3798,78729,2013,6,0,2,0,12840
3799,78729,2013,7,0,2,0,37390
3800,78729,2013,8,0,5,0,37498
3801,78729,2013,9,0,4,0,19563
3802,78729,2013,10,1,2,50000,1645
3803,78729,2013,11,0,2,0,39167
3804,78729,2013,12,0,1,0,700
3805,78729,2014,3,1,0,151695,0
3806,78729,2014,4,0,2,0,100924
3807,78729,2014,5,0,2,0,3425
3808,78729,2014,6,0,3,0,24448
3809,78729,2014,7,0,3,0,15096
3810,78729,2014,8,0,3,0,25262
3811,78729,2014,9,19,1,1980000,2000
3812,78729,2014,10,5,8,550000,52095
3813,78729,2014,12,0,2,0,68987
3814,78729,2015,1,0,1,0,10000
3815,78729,2015,2,0,1,0,1075
3816,78729,2015,3,0,4,0,12575
3817,78729,2015,4,0,3,0,6767
3818,78729,2015,5,0,5,0,58030
3819,78729,2015,6,0,5,0,129883
3820,78729,2015,7,12,6,1320000,24974
3821,78729,2015,8,0,1,0,4960
3822,78729,2015,9,0,4,0,167247
3823,78729,2015,10,0,4,0,29174
3824,78729,2015,11,0,2,0,5185
3825,78729,2015,12,1,1,124000,1500
3826,78729,2016,1,0,1,0,10000
3827,78729,2016,2,0,1,0,2266
3828,78729,2016,3,5,3,617000,20977
3829,78729,2016,4,0,3,0,40883
3830,78729,2016,5,0,3,0,6600
3831,78729,2016,6,0,7,0,85794
3832,78729,2016,7,2,0,311425,0
3833,78729,2016,8,0,4,0,62480
3834,78729,2016,9,0,2,0,27913
3835,78729,2016,10,1,4,250000,53844
3836,78729,2016,11,0,3,0,27695
3837,78729,2016,12,0,1,0,11000
3838,78729,2017,2,0,1,0,12500
3839,78729,2017,3,1,3,17046,28864
3840,78729,2017,4,0,2,0,84500
3841,78729,2017,5,0,4,0,7143
3842,78729,2017,6,0,3,0,22462
3843,78729,2017,8,1,3,20400,56958
3844,78729,2017,9,0,3,0,26706
3845,78729,2017,10,0,3,0,42000
3846,78729,2017,11,1,5,50000,82929
3847,78729,2017,12,0,2,0,3624
3848,78729,2018,1,1,8,65000,178659
3849,78729,2018,2,1,8,30000,71477
3850,78729,2018,3,15,3,1521654,21993
3851,78729,2018,4,0,6,0,43585
3852,78729,2018,5,0,9,0,48081
3853,78730,1996,1,6,0,1012980,0
3854,78730,1996,2,10,2,1605173,135100
3855,78730,1996,3,20,1,3431985,5000
3856,78730,1996,4,9,2,1184850,21000
3857,78730,1996,5,11,1,2306350,0
3858,78730,1996,6,6,0,1314905,0
3859,78730,1996,7,5,4,1071410,68040
3860,78730,1996,8,10,4,2236545,32640
3861,78730,1996,9,4,4,491355,28050
3862,78730,1996,10,8,0,1601650,0
3863,78730,1996,11,6,3,1044103,69700
3864,78730,1996,12,12,3,2190335,12500
3865,78730,1997,1,4,2,557125,20372
3866,78730,1997,2,10,1,2121545,2200
3867,78730,1997,3,9,0,1625167,0
3868,78730,1997,4,9,0,2351105,0
3869,78730,1997,5,13,0,2152630,0
3870,78730,1997,6,19,2,3105691,104360
3871,78730,1997,7,11,1,1366765,0
3872,78730,1997,8,3,0,648000,0
3873,78730,1997,9,13,1,2981617,81709
3874,78730,1997,10,19,1,3946258,0
3875,78730,1997,11,9,1,2414401,6000
3876,78730,1997,12,17,0,3904468,0
3877,78730,1998,1,17,2,3302197,7660
3878,78730,1998,2,19,4,3570469,356336
3879,78730,1998,3,16,5,3107374,36400
3880,78730,1998,4,12,2,2980627,13800
3881,78730,1998,5,15,4,2834570,41800
3882,78730,1998,6,19,3,3991813,67101
3883,78730,1998,7,22,0,4519562,0
3884,78730,1998,8,18,1,4087857,2040
3885,78730,1998,9,37,8,2811810,52100
3886,78730,1998,10,11,2,2319110,12500
3887,78730,1998,11,10,3,1478105,7632
3888,78730,1998,12,10,1,2102557,6000
3889,78730,1999,1,15,3,3605245,213000
3890,78730,1999,2,20,1,4415649,26440
3891,78730,1999,3,18,1,4814411,4600
3892,78730,1999,4,29,2,7983313,178331
3893,78730,1999,5,6,0,1136700,0
3894,78730,1999,6,11,3,3396100,36000
3895,78730,1999,7,14,3,4401055,214000
3896,78730,1999,8,21,1,5181098,22000
3897,78730,1999,9,10,1,3233654,20875
3898,78730,1999,10,9,4,3312825,387830
3899,78730,1999,11,12,0,3748145,0
3900,78730,1999,12,4,1,2445595,323000
